policy,success,utility,representation_error,contact_failure,latency_miss,safety_violation,morphology_loss,bottleneck_share,exception_severity,monotonic_scale_gain,scale_saturation,intervention_recovery,data_efficiency,regime_mismatch,weight
contact_instrumented,0.6584808289075532,0.4562295069915195,0.2685243400368431,0.120587365898232,0.22036468466488912,0.22346341892888816,0.22885300113235071,0.5884235674446466,0.2566556263651733,0.10124788026640383,0.20997470677871485,0.24120294606619772,0.3346667921033845,0.3576932166396366,20384317440
data_scaled_foundation,0.5167953835854918,0.15860997146342795,0.25648305316848335,0.315241120341782,0.2646472030419026,0.2766748984847435,0.27856219636836876,0.5884235674446466,0.47614458783600294,0.0330649250411609,0.3639201853425106,0.027324402425308918,0.3142708105196065,0.5631702417189006,20384317440
embodiment_diverse_scaling,0.5825419532004197,0.2943984806673172,0.24951791294924108,0.2954859578321647,0.2518477547212372,0.2613081509262924,0.16030257695099231,0.5884235674446466,0.390236113959993,0.06018309632517438,0.30325765184471415,0.11508622584398526,0.34508184416394155,0.4796470071125643,20384317440
latency_safety_guarded,0.7209804387899342,0.5920286355472679,0.265148910423864,0.2633201331247138,0.10184620368112397,0.0708916111038845,0.23948899291349418,0.5884235674446466,0.19255696524288313,0.12654660987274471,0.1523343251927253,0.31994284116657495,0.3398085009906371,0.2776917414734562,20384317440
oracle_bottleneck_router,0.9988874176865772,1.0,0.2056578060850413,0.020080501169539057,0.010488375719266911,0.0,0.007979676792281214,0.5884235674446466,0.0,0.20181130666674937,0.0,0.6639507710197688,0.4291422568533115,0.0,20384317440
regime_aware_router,0.8850839822167884,0.8877796316570665,0.23003267180221296,0.11767909058967578,0.0943548943003223,0.06008137458882764,0.09486992327612392,0.5884235674446466,0.09462129876073726,0.17130988421685195,0.05584701389753292,0.5263606186865258,0.3908748987964642,0.11982719242308822,20384317440
scale_only_foundation,0.5076893671969053,0.13271946329491824,0.26877543712989554,0.31937186283702446,0.26564895889804235,0.2805844138761182,0.28630870437685446,0.5884235674446466,0.5431333699459028,0.026172817378392454,0.3794353946896728,0.020793332933457732,0.3086576907204972,0.5725526653627222,20384317440
